id,status,target_surface,app_category,app_subcategory,title,price_text,price_value,currency,city,country,seller,phone,description,image_urls,source_site,source_url,scraped_at,make,model,trim,year,condition,transmission,color,mileage_km,attributes,source_availability,source_availability_checked_at,source_http_status,source_unavailable_reason,source_last_seen_at,source_resolved_url,source_miss_count,source_miss_recorded_at,sync_visibility,sync_visibility_reason
jacars-2363915,published,vehicles,vehicles,auto_parts,T3/T4 GT30 GT35 GT45 Turbos,"JA$35,000",35000,JMD,Saint James,Jamaica,Unknown,18768670874,"2363915 Condition: New Turbos for sale GT30 .......$45,000 500 UP GT35...$44,500 600HP GT45...$45,000 600HP T3/T4.....$37,500 450HP BORG WARNER $150,000 700HP SOLD 876 867 0874 WHATS APP Back Next Views: 911",https://cdn2.jacars.net/media/cache/b4/e2/b4e2c1733ca9d1eba7f720af0b9d93b7.webp|https://cdn2.jacars.net/media/cache/00/61/0061f6e2a430901850a43b1d0240c14b.webp|https://cdn2.jacars.net/media/cache/71/b0/71b0ce2f981a78f1f4e2e47dd74d2d98.webp|https://cdn2.jacars.net/media/cache/03/8b/038b71a6225df562f60c77bd5dcfd67d.webp,JACars Other Car Parts,https://www.jacars.net/adv/2363915_turbos/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/other/"",""sourceName"":""JACars Other Car Parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2363915_turbos/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2363915_turbos/,0,,visible,
jacars-2323687,published,vehicles,vehicles,auto_parts,AXIO VOXY WISH HONDA NISSAN VARIOUS LOWERING SPRINGS,"JA$28,000",28000,JMD,Saint James,Jamaica,Unknown,18768670874,"2323687 Condition: New WE CARRY A VARIETY OF LOWERING SPRINGS FOR 09 UP WISH ZGE20 ZGE22 Espillier $60,000 08 to 13 UP VOXY ZRR70 TEINS ..$80,000 2014 VOXY NOAH RS-R LOWERING SPRINGS $48,500.....SOLD AD WAGON WINGROAD VY12 $39,000 01 UP FIELDER RUNX COROLLA 100 , AXIO FIELDER 08 UP ,from 28,000 to 44,000 07 UP HONDA CIVIC FD1/FD2 LOWERING SPRINGS , 29000 MARKX GRX130 09 UP REAR WHEEL DRIVE LOWERING SPRINGS/ COILOVERS $ 48,000 HONDA STREAM 07 RH6 RN8 UP, CL7 ACCORD 07 UP , 2012 TO 2019 $28,000 COROLLA AXIO FIELDER SPRINGS $72,000 brand Espillier PRICES ARE DIFFER BASED ON BRANDS WE CARRY LOWERING AND FULL COILOVERS FOR SOME MODELS, ANY ITEM NOT SHOWN WE CAN GET IT FOR U..WHATS APP OR CALL US 876 867 0874 . LOCATION MONTEGO BAY WE DO ISLAND WIDE DELIVERY THROUGH KNUSTFORD EXPRESS MONDAY TO SATURDAY. Back Next Views: 1242",https://cdn2.jacars.net/media/cache/0e/5e/0e5e61e866b549c994b6a91672697d1d.webp|https://cdn2.jacars.net/media/cache/c5/fe/c5fedf587a1379cfc4982a81a95abeaf.webp|https://cdn2.jacars.net/media/cache/0b/c1/0bc1b77a5d94bfaaa97b5b1c9502a495.webp|https://cdn2.jacars.net/media/cache/fb/bf/fbbf17c0a1d9f02dbd9b146459a5a2f8.webp,JACars Other Car Parts,https://www.jacars.net/adv/2323687_toyota-honda-nissan-various-lowering-springs/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/other/"",""sourceName"":""JACars Other Car Parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2323687_toyota-honda-nissan-various-lowering-springs/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2323687_toyota-honda-nissan-various-lowering-springs/,0,,visible,
jacars-2219944,published,vehicles,vehicles,repairs,AUTO GSM GPS tracker and monitoring system Inclusive of installation,"JA$15,000",15000,JMD,Kingston,Jamaica,Unknown,18763621268,2219944 Real time tracking and monitoring SMS/GPRS App monitoring Over-speed alarm Geo-fence alarm Door monitoring Shutdown Automobile anytime And many more features can be programmed Next Views: 665,https://cdn2.jacars.net/media/cache/da/0f/da0f9cd08ea702f1e8e4c02a9028278b.webp,JACars Auto Services,https://www.jacars.net/adv/2219944_auto-gsm-gps-tracking-and-monitoring-system-inclusive-of-installation/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/services/"",""sourceName"":""JACars Auto Services"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2219944_auto-gsm-gps-tracking-and-monitoring-system-inclusive-of-installation/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2219944_auto-gsm-gps-tracking-and-monitoring-system-inclusive-of-installation/,0,,visible,
jacars-2498654,published,marketplace,other,furniture_home_decor,Gate Operators,"JA$ 120,000",120000,JMD,Manchester,Jamaica,JACars Other Home Garden Pool,18765570266,"Gate Operators - JA$ 120,000 - Manchester - Today",https://cdn2.jacars.net/media/cache/1a/cf/1acf56b060d7d7b711216176e798ac0e.webp|https://cdn2.jacars.net/media/cache/1b/c3/1bc3501b3fe20a6ebf97195d6a6c08c9.webp|https://cdn2.jacars.net/media/cache/8b/06/8b06ccacb641613da7ffaef97d9644e5.webp|https://cdn2.jacars.net/media/cache/99/84/99841d26dfca74f309e02adba85c631a.webp,JACars Other Home Garden Pool,https://www.jacars.net/adv/2498654_gate-operators/,2026-05-05T21:47:45.743Z,,,,,good,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:47:45.743Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Home Garden Pool"",""appSubcategory"":""home_garden"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2498654_gate-operators/""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,https://www.jacars.net/adv/2498654_gate-operators/,,,visible,
jacars-2482384,published,marketplace,other,furniture_home_decor,Evolution Generator,"JA$ 150,000 JA$ 250,000",150000250000,JMD,Clarendon,Jamaica,JACars Other Home Garden Pool,18764985234,"Evolution Generator - JA$ 150,000 JA$ 250,000 - Clarendon - Today",https://cdn2.jacars.net/media/cache/e3/8a/e38ac95507dbff88021526f10a9a1aff.webp,JACars Other Home Garden Pool,https://www.jacars.net/adv/2482384_generator-and-pressure-washer/,2026-05-05T21:47:45.743Z,,,,,good,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:47:45.743Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Home Garden Pool"",""appSubcategory"":""home_garden"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2482384_generator-and-pressure-washer/,,,visible,
jacars-2498421,published,vehicles,vehicles,other,Slide Gate Openers,"JA$ 120,000",120000,JMD,Manchester,Jamaica,JACars Importers Dealers,18765570266,"Slide Gate Openers - JA$ 120,000 - Manchester - Today",https://cdn2.jacars.net/media/cache/d3/a7/d3a78ad537956ed05d7c6b382841b338.webp|https://cdn2.jacars.net/media/cache/c2/e0/c2e0266005f1a85d0250953ccb10c370.webp|https://cdn2.jacars.net/media/cache/3b/7c/3b7c7238270b17f20ff5e11991ea2786.webp|https://cdn2.jacars.net/media/cache/61/8c/618c88ff43699e03521010a32d1d0f80.webp,JACars Importers Dealers,https://www.jacars.net/adv/2498421_slide-gate-openers/,2026-05-05T21:47:03.161Z,,,,,good,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:47:03.161Z"",""parser"":""jacars"",""sourceCategory"":""JACars Importers Dealers"",""appSubcategory"":""other"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2498421_slide-gate-openers/""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,https://www.jacars.net/adv/2498421_slide-gate-openers/,,,visible,
jacars-2510936,published,vehicles,vehicles,auto_parts,15 inch Rims and 4 lugs,"JA$ 55,000",55000,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,18762354486,"15 inch Rims and 4 lugs - JA$ 55,000 - Manchester - Today",https://cdn2.jacars.net/media/cache/5b/93/5b93ccf0923fb33b6bbdfe0a4a23cdbb.webp|https://cdn2.jacars.net/media/cache/6d/35/6d35ccdfaf45a6f19626e558370e682c.webp|https://cdn2.jacars.net/media/cache/5d/dc/5ddcf1f1a5e57d983310a9d08781e8ee.webp|https://cdn2.jacars.net/media/cache/7c/45/7c4504adf9ecdaa92463a0bfbc782218.webp,JACars Other Car Parts,https://www.jacars.net/adv/2510936_15-inch-rims-and-4-lugs/,2026-05-05T21:46:43.824Z,,,,,good,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:43.824Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Car Parts"",""appSubcategory"":""auto_parts""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510936_15-inch-rims-and-4-lugs/,,,visible,
jacars-2506758,published,vehicles,vehicles,auto_parts,BMW Right Headlight LCI - f30,"JA$ 100,000 JA$ 110,000",100000110000,JMD,Kingston,Jamaica,JACars Car Parts,18768020252,"BMW Right Headlight LCI - f30 - JA$ 100,000 JA$ 110,000 - Kingston - Today",https://cdn2.jacars.net/media/cache/fb/dd/fbddf2b09497863b11ca598a7d03cbb0.webp|https://cdn2.jacars.net/media/cache/38/ec/38ecdd73435ee55720af236adc0a1090.webp|https://cdn2.jacars.net/media/cache/14/fd/14fdecdaef1c0b9aa34ab016a6572e87.webp,JACars Car Parts,https://www.jacars.net/adv/2506758_bmw-right-headlight-lci-f30/,2026-05-05T21:46:16.271Z,,,,,good,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:16.271Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2506758_bmw-right-headlight-lci-f30/""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,https://www.jacars.net/adv/2506758_bmw-right-headlight-lci-f30/,,,visible,
jacars-2494959,published,vehicles,vehicles,auto_parts,Rear Spoiler,JA$ 1,1,JMD,Saint Catherine,Jamaica,Auto Alternative & Trading Ltd,18765413595,Rear Spoiler - JA$ 1 - Saint Catherine - Today,https://cdn2.jacars.net/media/cache/73/d5/73d5fbaf0ccfb5d909650c478abdd48c.webp|https://cdn2.jacars.net/media/cache/0b/72/0b72a9df8ac7f68bdf812e2caca9a27a.webp|https://cdn2.jacars.net/media/cache/ca/81/ca8131daba96dc075bbb5b8cc0e7bba9.webp|https://cdn2.jacars.net/media/cache/b0/f0/b0f0a991bfab54cd6d3a1781b6130825.webp,JACars Car Parts,https://www.jacars.net/adv/2494959_rear-spoiler/,2026-05-05T21:46:16.270Z,,,,,good,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:16.270Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2494959_rear-spoiler/""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,https://www.jacars.net/adv/2494959_rear-spoiler/,,,visible,
jacars-2487137,published,vehicles,vehicles,auto_parts,H&R Lowering Springs For BMW 6 & 5 Series,"JA$ 20,000 JA$ 40,000",2000040000,JMD,Kingston,Jamaica,JACars Car Parts,18763191957,"H&R Lowering Springs For BMW 6 & 5 Series - JA$ 20,000 JA$ 40,000 - Kingston - Today",https://cdn2.jacars.net/media/cache/97/e7/97e7ca3bf63cc6a72e710ffcf6ec4697.webp|https://cdn2.jacars.net/media/cache/15/61/15616edd789815336f7f4dbe7957bcec.webp,JACars Car Parts,https://www.jacars.net/adv/2487137_h-r-lowering-springs-for-6-5-series-bmw/,2026-05-05T21:46:16.270Z,,,,,good,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:16.270Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2487137_h-r-lowering-springs-for-6-5-series-bmw/,,,visible,
jacars-2510930,published,vehicles,vehicles,vehicles,"Mazda Premacy 2,0L 2013","JA$ 800,000",800000,JMD,Kingston,Jamaica,JACars Cars,18768577756,"Mazda Premacy 2,0L 2013 - JA$ 800,000 - Kingston - Today",https://cdn2.jacars.net/media/cache/80/aa/80aa5def48d94c66a5dee5d96b687f52.webp|https://cdn2.jacars.net/media/cache/9a/3a/9a3af2f456c153aea668fd2aaeeb7e7c.webp|https://cdn2.jacars.net/media/cache/87/b8/87b8be59c991d3c7c21a49a3baa760b0.webp|https://cdn2.jacars.net/media/cache/7e/4f/7e4f993f405f1f4d669fff9046992a59.webp,JACars Cars,https://www.jacars.net/adv/2510930_mazda-premacy-2-0l-2013/,2026-05-05T21:46:11.512Z,Mazda,Premacy,,2013,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.512Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510930_mazda-premacy-2-0l-2013/,,,visible,
jacars-2495810,published,vehicles,vehicles,vehicles,"Honda Vezel RS 1,5L 2020","JA$ 3,690,000",3690000,JMD,Manchester,Jamaica,TOP RATED AUTOMOTIVE LTD,18765122128,"Honda Vezel RS 1,5L 2020 - JA$ 3,690,000 - Manchester - Today",https://cdn2.jacars.net/media/cache/d9/71/d971d53fabf0c93e288d12ba66d00e46.webp|https://cdn2.jacars.net/media/cache/e9/48/e94867ac9c3a7817ff8da7d1d3642b8f.webp|https://cdn2.jacars.net/media/cache/02/e9/02e9abe5f1acd3a4b56511f585287fbd.webp|https://cdn2.jacars.net/media/cache/e2/70/e2704bd38da946d284f6b4410bb2826c.webp,JACars Cars,https://www.jacars.net/adv/2495810_honda-vezel-rs-1-5l-2020/,2026-05-05T21:46:11.512Z,Honda,Vezel RS,,2020,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.512Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2495810_honda-vezel-rs-1-5l-2020/""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,https://www.jacars.net/adv/2495810_honda-vezel-rs-1-5l-2020/,,,visible,
jacars-2510942,published,vehicles,vehicles,vehicles,"Toyota Voxy 2,0L 2016","JA$ 2,999,999",2999999,JMD,Manchester,Jamaica,White Line Auto Hub,18768316636,"Toyota Voxy 2,0L 2016 - JA$ 2,999,999 - Manchester - Today",https://cdn2.jacars.net/media/cache/30/ea/30eadb40cb1067c3109de8af422489cf.webp|https://cdn2.jacars.net/media/cache/a5/00/a50008970ff2f2b649fb852e281addf8.webp|https://cdn2.jacars.net/media/cache/89/c3/89c37b5f76d25cca89b42b4af2a10a7c.webp|https://cdn2.jacars.net/media/cache/af/73/af73a7bcf1bde12b93c3ce5a250484f1.webp,JACars Cars,https://www.jacars.net/adv/2510942_toyota-voxy-2-0l-2016/,2026-05-05T21:46:11.511Z,Toyota,Voxy,,2016,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.511Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510942_toyota-voxy-2-0l-2016/,,,visible,
jacars-2505195,published,vehicles,vehicles,vehicles,"BMW X6 3,0L 2017","JA$ 6,200,000",6200000,JMD,Saint Andrew,Jamaica,Jam One Auto Sales Company Ltd,18764721047,"BMW X6 3,0L 2017 - JA$ 6,200,000 - Saint Andrew - Today",https://cdn2.jacars.net/media/cache/18/c4/18c4e16ea240728227654df500717c78.webp|https://cdn2.jacars.net/media/cache/51/59/5159cf713ec7dad9177bc5333def689e.webp|https://cdn2.jacars.net/media/cache/ce/22/ce229820208eb6fac3f039ac45565e9d.webp|https://cdn2.jacars.net/media/cache/94/27/9427a9d3923c844056c2c5b99b1ab280.webp,JACars Cars,https://www.jacars.net/adv/2505195_bmw-x6-3-0l-2017/,2026-05-05T21:46:11.511Z,BMW,X6,,2017,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.511Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2505195_bmw-x6-3-0l-2017/,,,visible,
jacars-2510957,published,vehicles,vehicles,vehicles,"Mitsubishi Evolution 2,0L 1998","JA$ 3,800,000",3800000,JMD,Saint Ann,Jamaica,JACars Cars,18764408225,"Mitsubishi Evolution 2,0L 1998 - JA$ 3,800,000 - Saint Ann - Today",https://cdn2.jacars.net/media/cache/f3/01/f301006a3bce5da97ab0b8d2c2c00255.webp|https://cdn2.jacars.net/media/cache/be/3e/be3e568560fa1065f10726acae77c971.webp|https://cdn2.jacars.net/media/cache/9b/95/9b9520a44d82df548fe95d1d9325a544.webp|https://cdn2.jacars.net/media/cache/a4/b7/a4b7cdbe77dde1a944a7109a5ca86427.webp,JACars Cars,https://www.jacars.net/adv/2510957_mitsubishi-evolution-2-0l-1998/,2026-05-05T21:46:11.510Z,Mitsubishi,Evolution,,1998,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.510Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510957_mitsubishi-evolution-2-0l-1998/,,,visible,
jacars-2510945,published,vehicles,vehicles,vehicles,"BMW X3 3,0L 2024","JA$ 6,999,000",6999000,JMD,Kingston,Jamaica,JACars Cars,18768690995,"BMW X3 3,0L 2024 - JA$ 6,999,000 - Kingston - Today",https://cdn2.jacars.net/media/cache/0f/7e/0f7e8f8ce6404fb2a9601772f77c1d23.webp|https://cdn2.jacars.net/media/cache/91/ed/91ed60b37282369a44b74b96281a96ec.webp|https://cdn2.jacars.net/media/cache/0e/b2/0eb29187a5386b664c8d934f6241d732.webp|https://cdn2.jacars.net/media/cache/d4/91/d491b8dada2251fc0ac8413712f74799.webp,JACars Cars,https://www.jacars.net/adv/2510945_bmw-x3-3-0l-2024/,2026-05-05T21:46:11.510Z,BMW,X3,,2024,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.510Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510945_bmw-x3-3-0l-2024/,,,visible,
jacars-2510961,published,vehicles,vehicles,vehicles,"BMW X6 3,0L 2022","JA$ 14,000,000",14000000,JMD,Saint James,Jamaica,JACars Cars,2184679711,"BMW X6 3,0L 2022 - JA$ 14,000,000 - Saint James - Today",https://cdn2.jacars.net/media/cache/90/f4/90f4915cc7d1c972f41158c1f4d7cd02.webp|https://cdn2.jacars.net/media/cache/89/58/895827f59b1c6396c2bedb155a1b5e46.webp|https://cdn2.jacars.net/media/cache/cb/cc/cbccf405ebbcfca29acc0c4b2a2de909.webp|https://cdn2.jacars.net/media/cache/92/ea/92ea4f179bcc74fb35863d40f59243b2.webp,JACars Cars,https://www.jacars.net/adv/2510961_bmw-x6-3-0l-2022/,2026-05-05T21:46:11.508Z,BMW,X6,,2022,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.508Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510961_bmw-x6-3-0l-2022/,,,visible,
jacars-2510899,published,vehicles,vehicles,vehicles,"Honda CR-V 2,0L 2019","JA$ 5,050,000",5050000,JMD,Manchester,Jamaica,DL Automotives,18764382253,"Honda CR-V 2,0L 2019 - JA$ 5,050,000 - Manchester - Today",https://cdn2.jacars.net/media/cache/41/50/4150b895e9d065034f3fcfb91050d473.webp|https://cdn2.jacars.net/media/cache/d5/0b/d50b7be4e0be677cf36be4e1c25cab2f.webp|https://cdn2.jacars.net/media/cache/cb/f5/cbf5fe21ebdeea98f7927ca271597feb.webp|https://cdn2.jacars.net/media/cache/a2/bb/a2bbd245d000e87f27e379a0f8492770.webp|https://cdn2.jacars.net/media/cache/17/32/1732ecdacfb6ed85615ed5d54e78b4cf.webp|https://cdn2.jacars.net/media/cache/46/97/4697646c5b7fe7e9db94862994682cdf.webp|https://cdn2.jacars.net/media/cache/1f/f8/1ff820acb6a8a462d8b44b996d31de47.webp|https://cdn2.jacars.net/media/cache/59/45/59452de922eb2c9d7b802cfcb85031df.webp|https://cdn2.jacars.net/media/cache/e0/fb/e0fb562e3893f492bc2c9f5bed2838fd.webp,JACars Cars,https://www.jacars.net/adv/2510899_honda-cr-v-2-0l-2019/,2026-05-05T21:46:11.507Z,Honda,CR-V,,2019,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.507Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510899_honda-cr-v-2-0l-2019/,,,visible,
jacars-2510902,published,vehicles,vehicles,vehicles,"Toyota Mark X 2,5L 2016","JA$ 3,600,000",3600000,JMD,Manchester,Jamaica,DL Automotives,18764382253,"Toyota Mark X 2,5L 2016 - JA$ 3,600,000 - Manchester - Today",https://cdn2.jacars.net/media/cache/76/bb/76bb9a1363aa781976bf36d375fa0fd5.webp|https://cdn2.jacars.net/media/cache/82/72/82722008c1dfaa8b6c859ee9fc9d8136.webp|https://cdn2.jacars.net/media/cache/e6/87/e687b696c8b6a05723cfb02930433dd2.webp|https://cdn2.jacars.net/media/cache/9f/76/9f76832a8961172ed217047f977cbbaf.webp,JACars Cars,https://www.jacars.net/adv/2510902_toyota-mark-x-2-5l-2016/,2026-05-05T21:46:11.506Z,Toyota,Mark X,,2016,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.506Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510902_toyota-mark-x-2-5l-2016/,,,visible,
jacars-2510901,published,vehicles,vehicles,vehicles,"BMW 3-Series 2,0L 2017","JA$ 3,050,000",3050000,JMD,Manchester,Jamaica,DL Automotives,18764382253,"BMW 3-Series 2,0L 2017 - JA$ 3,050,000 - Manchester - Today",https://cdn2.jacars.net/media/cache/03/bd/03bdc4ceb57f0915921d45494908299d.webp|https://cdn2.jacars.net/media/cache/6f/06/6f068a05f849ec5e5f405d49b9b8697c.webp|https://cdn2.jacars.net/media/cache/58/4c/584c7b9b624fd5088241c234014224eb.webp|https://cdn2.jacars.net/media/cache/d8/a0/d8a0d80268f75b4dbe811954edbffaca.webp,JACars Cars,https://www.jacars.net/adv/2510901_bmw-3-series-2-0l-2017/,2026-05-05T21:46:11.506Z,BMW,3-Series,,2017,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.506Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510901_bmw-3-series-2-0l-2017/,,,visible,
jacars-2510180,published,vehicles,vehicles,vehicles,"Suzuki Swift 1,2L 2018","JA$ 1,480,000",1480000,JMD,Kingston,Jamaica,Andre,18762820166,"Suzuki Swift 1,2L 2018 - JA$ 1,480,000 - Kingston - Today",https://cdn2.jacars.net/media/cache/c0/e7/c0e70619d9e87271bff740c04b6c5b17.webp|https://cdn2.jacars.net/media/cache/59/ac/59ac68bb7eb73def1d174bf0b4f8fd98.webp|https://cdn2.jacars.net/media/cache/9f/af/9faf069697694ca63707a8e2037b18c4.webp|https://cdn2.jacars.net/media/cache/55/82/5582ef73e255b415fd46f291243a0a7a.webp,JACars Cars,https://www.jacars.net/adv/2510180_suzuki-swift-1-2l-2018/,2026-05-05T21:46:11.505Z,Suzuki,Swift,,2018,used,,,,"{""sourceDate"":""Today"",""sourcePostedAt"":""2026-05-05T21:46:11.505Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",unknown,2026-05-30T16:00:46.632Z,,Could not resolve source URL,,/adv/2510180_suzuki-swift-1-2l-2018/,,,visible,
